,doc,word,freq
3215,42,5,2
3216,42,134,3
3217,42,136,2
3218,42,137,2
3219,42,139,3
3220,42,140,1
3221,42,141,1
3222,42,14,1
3223,42,143,1
3224,42,16,3
3225,42,17,3
3226,42,18,1
3227,42,19,3
3228,42,23,1
3229,42,28,3
3230,42,133,2
3231,42,32,3
3232,42,34,1
3233,42,36,1
3234,42,37,3
3235,42,38,1
3236,42,39,1
3237,42,31,2
3238,42,41,1
3239,42,42,1
3240,42,43,1
3241,42,45,6
3242,42,47,3
3243,42,8,1
3244,42,50,1
3245,42,52,2
3246,42,53,1
3247,42,55,1
3248,42,58,1
3249,42,59,2
3250,42,63,2
3251,42,66,2
3252,42,67,2
3253,42,69,2
3254,42,70,3
3255,42,15,1
3256,42,73,2
3257,42,74,1
3258,42,77,1
3259,42,78,1
3260,42,79,5
3261,42,80,2
3262,42,83,1
3263,42,11,2
3264,42,87,1
3265,42,90,1
3266,42,91,1
3267,42,92,1
3268,42,94,1
3269,42,95,1
3270,42,97,1
3271,42,98,1
3272,42,99,2
3273,42,100,3
3274,42,102,1
3275,42,106,1
3276,42,108,1
3277,42,109,5
3278,42,113,1
3279,42,116,1
3280,42,122,2
3281,42,124,3
3282,43,128,2
3283,43,129,1
3284,43,132,3
3285,43,134,2
3286,43,135,2
3287,43,8,1
3288,43,137,5
3289,43,11,6
3290,43,13,3
3291,43,14,1
3292,43,143,2
3293,43,144,3
3294,43,18,1
3295,43,19,1
3296,43,22,2
3297,43,23,1
3298,43,26,1
3299,43,28,3
3300,43,31,1
3301,43,32,1
3302,43,91,1
3303,43,37,3
3304,43,39,1
3305,43,40,2
3306,43,42,3
3307,43,43,1
3308,43,45,3
3309,43,47,1
3310,43,48,1
3311,43,52,2
3312,43,53,1
3313,43,9,3
3314,43,57,1
3315,43,6,1
3316,43,61,3
3317,43,62,1
3318,43,63,1
3319,43,65,1
3320,43,66,2
3321,43,67,6
3322,43,68,1
3323,43,69,2
3324,43,70,3
3325,43,73,1
3326,43,74,2
3327,43,76,2
3328,43,77,1
3329,43,78,5
3330,43,141,1
3331,43,80,2
3332,43,81,1
3333,43,82,1
3334,43,139,1
3335,43,85,1
3336,43,86,1
3337,43,88,1
3338,43,89,2
3339,43,90,5
3340,43,79,1
3341,43,92,2
3342,43,93,2
3343,43,94,1
3344,43,16,1
3345,43,98,1
3346,43,100,2
3347,43,102,1
3348,43,103,1
3349,43,105,1
3350,43,107,3
3351,43,108,2
3352,43,115,4
3353,43,116,4
3354,43,84,1
3355,43,127,2
3356,44,1,3
3357,44,3,2
3358,44,5,6
3359,44,6,2
3360,44,8,1
3361,44,9,4
3362,44,11,3
3363,44,13,1
3364,44,14,3
3365,44,15,2
3366,44,16,4
3367,44,18,4
3368,44,19,2
3369,44,22,2
3370,44,24,1
3371,44,25,1
3372,44,26,2
3373,44,27,2
3374,44,28,1
3375,44,29,1
3376,44,31,3
3377,44,32,5
3378,44,33,1
3379,44,34,1
3380,44,37,3
3381,44,38,1
3382,44,39,2
3383,44,40,2
3384,44,41,8
3385,44,42,2
3386,44,44,1
3387,44,45,5
3388,44,46,1
3389,44,47,7
3390,44,50,1
3391,44,52,1
3392,44,54,1
3393,44,55,1
3394,44,57,2
3395,44,59,1
3396,44,60,2
3397,44,61,1
3398,44,62,2
3399,44,63,1
3400,44,66,6
3401,44,68,1
3402,44,69,3
3403,44,70,1
3404,44,74,1
3405,44,75,2
3406,44,76,1
3407,44,77,3
3408,44,78,1
3409,44,79,7
3410,44,82,1
3411,44,83,1
3412,44,84,1
3413,44,85,2
3414,44,89,2
3415,44,90,4
3416,44,91,2
3417,44,92,1
3418,44,93,3
3419,44,94,3
3420,44,95,3
3421,44,98,2
3422,44,99,3
3423,44,101,4
3424,44,102,1
3425,44,103,2
3426,44,106,1
3427,44,107,1
3428,44,108,3
3429,44,109,6
3430,44,111,4
3431,44,112,1
3432,44,113,1
3433,44,117,3
3434,44,119,1
3435,44,121,3
3436,44,123,2
3437,44,124,3
3438,44,125,1
3439,44,127,2
3440,44,128,3
3441,44,129,3
3442,44,132,2
3443,44,133,1
3444,44,134,2
3445,44,135,1
3446,44,136,1
3447,44,138,1
3448,44,139,3
3449,44,140,3
3450,44,141,7
3451,44,142,2
3452,44,144,1
3453,45,128,4
3454,45,130,1
3455,45,131,2
3456,45,4,1
3457,45,5,2
3458,45,134,1
3459,45,136,1
3460,45,9,2
3461,45,11,1
3462,45,140,1
3463,45,142,1
3464,45,15,1
3465,45,144,4
3466,45,18,1
3467,45,19,2
3468,45,21,1
3469,45,132,3
3470,45,27,1
3471,45,32,3
3472,45,33,1
3473,45,34,1
3474,45,6,1
3475,45,38,2
3476,45,39,1
3477,45,41,2
3478,45,42,1
3479,45,45,3
3480,45,47,1
3481,45,52,2
3482,45,54,1
3483,45,58,1
3484,45,95,1
3485,45,61,2
3486,45,65,2
3487,45,66,2
3488,45,67,3
3489,45,70,1
3490,45,72,1
3491,45,73,2
3492,45,74,1
3493,45,75,1
3494,45,76,3
3495,45,77,1
3496,45,79,2
3497,45,80,2
3498,45,81,1
3499,45,84,2
3500,45,85,1
3501,45,87,1
3502,45,91,2
3503,45,94,1
3504,45,37,1
3505,45,3,1
3506,45,16,3
3507,45,99,1
3508,45,100,2
3509,45,101,2
3510,45,102,1
3511,45,108,1
3512,45,109,2
3513,45,110,1
3514,45,111,2
3515,45,113,1
3516,45,114,1
3517,45,115,1
3518,45,116,1
3519,45,121,2
3520,45,125,1
3521,46,128,4
3522,46,129,1
3523,46,3,2
3524,46,132,3
3525,46,5,1
3526,46,134,4
3527,46,136,1
3528,46,9,5
3529,46,138,2
3530,46,139,2
3531,46,140,6
3532,46,141,1
3533,46,15,1
3534,46,144,2
3535,46,17,1
3536,46,18,3
3537,46,19,2
3538,46,20,1
3539,46,67,2
3540,46,25,1
3541,46,26,3
3542,46,75,1
3543,46,28,3
3544,46,29,2
3545,46,30,1
3546,46,31,4
3547,46,32,4
3548,46,35,1
3549,46,36,1
3550,46,6,2
3551,46,40,1
3552,46,41,1
3553,46,42,4
3554,46,45,5
3555,46,46,2
3556,46,47,4
3557,46,8,1
3558,46,52,3
3559,46,137,1
3560,46,57,2
3561,46,59,3
3562,46,10,1
3563,46,62,1
3564,46,64,2
3565,46,65,1
3566,46,66,2
3567,46,11,3
3568,46,70,4
3569,46,71,1
3570,46,73,3
3571,46,55,1
3572,46,78,1
3573,46,79,2
3574,46,80,1
3575,46,81,1
3576,46,82,1
3577,46,85,1
3578,46,86,2
3579,46,88,1
3580,46,89,3
3581,46,90,4
3582,46,91,1
3583,46,37,1
3584,46,94,3
3585,46,95,3
3586,46,96,1
3587,46,16,2
3588,46,98,5
3589,46,99,2
3590,46,100,7
3591,46,101,1
3592,46,102,4
3593,46,103,1
3594,46,104,2
3595,46,105,1
3596,46,106,1
3597,46,107,5
3598,46,108,7
3599,46,109,3
3600,46,112,2
3601,46,121,3
3602,46,125,1
3603,46,126,1
3604,46,127,1
3605,47,128,1
3606,47,129,1
3607,47,130,1
3608,47,3,1
3609,47,132,1
3610,47,5,3
3611,47,134,1
3612,47,135,1
3613,47,136,1
3614,47,9,1
3615,47,138,3
3616,47,11,4
3617,47,13,1
3618,47,141,4
3619,47,142,1
3620,47,143,1
3621,47,16,5
3622,47,17,2
3623,47,18,4
3624,47,19,1
3625,47,20,2
3626,47,22,1
3627,47,23,1
3628,47,27,1
3629,47,28,3
3630,47,29,1
3631,47,30,1
3632,47,31,2
3633,47,32,5
3634,47,34,3
3635,47,35,1
3636,47,37,1
3637,47,41,1
3638,47,42,4
3639,47,47,2
3640,47,51,1
3641,47,53,1
3642,47,54,2
3643,47,137,1
3644,47,57,2
3645,47,140,2
3646,47,62,1
3647,47,63,1
3648,47,66,3
3649,47,67,2
3650,47,69,2
3651,47,70,2
3652,47,73,2
3653,47,74,1
3654,47,75,1
3655,47,77,1
3656,47,78,2
3657,47,79,1
3658,47,82,1
3659,47,139,1
3660,47,86,1
3661,47,87,1
3662,47,89,2
3663,47,90,2
3664,47,92,1
3665,47,94,2
3666,47,96,1
3667,47,97,2
3668,47,100,2
3669,47,102,2
3670,47,103,3
3671,47,104,1
3672,47,106,1
3673,47,108,4
3674,47,109,2
3675,47,110,1
3676,47,111,1
3677,47,114,3
3678,47,115,2
3679,47,116,5
3680,47,119,1
3681,47,122,1
3682,47,123,1
3683,47,124,3
3684,47,125,1
3685,47,144,1
3686,48,128,3
3687,48,131,4
3688,48,132,2
3689,48,5,3
3690,48,134,3
3691,48,136,2
3692,48,9,3
3693,48,138,1
3694,48,11,3
3695,48,140,6
3696,48,141,3
3697,48,15,1
3698,48,143,1
3699,48,16,2
3700,48,17,1
3701,48,18,1
3702,48,3,1
3703,48,22,2
3704,48,24,1
3705,48,27,3
3706,48,29,2
3707,48,31,1
3708,48,32,2
3709,48,33,1
3710,48,35,1
3711,48,36,1
3712,48,6,2
3713,48,38,1
3714,48,39,3
3715,48,40,1
3716,48,41,7
3717,48,46,1
3718,48,47,3
3719,48,115,1
3720,48,54,1
3721,48,137,5
3722,48,57,6
3723,48,60,3
3724,48,61,3
3725,48,62,5
3726,48,65,1
3727,48,66,1
3728,48,67,1
3729,48,68,1
3730,48,69,2
3731,48,70,2
3732,48,72,1
3733,48,76,2
3734,48,79,2
3735,48,81,3
3736,48,83,2
3737,48,84,1
3738,48,85,1
3739,48,86,1
3740,48,91,1
3741,48,37,2
3742,48,94,1
3743,48,95,5
3744,48,144,1
3745,48,98,2
3746,48,99,5
3747,48,100,1
3748,48,101,2
3749,48,102,1
3750,48,103,3
3751,48,105,2
3752,48,107,4
3753,48,108,6
3754,48,109,7
3755,48,112,4
3756,48,19,3
3757,48,116,1
3758,48,117,1
3759,48,118,1
3760,48,121,2
3761,49,128,1
3762,49,130,3
3763,49,3,1
3764,49,132,2
3765,49,5,3
3766,49,134,2
3767,49,135,1
3768,49,136,1
3769,49,137,4
3770,49,138,1
3771,49,139,1
3772,49,140,2
3773,49,141,1
3774,49,142,1
3775,49,144,2
3776,49,19,1
3777,49,97,1
3778,49,22,3
3779,49,30,1
3780,49,31,4
3781,49,32,3
3782,49,33,2
3783,49,36,2
3784,49,6,1
3785,49,38,2
3786,49,41,3
3787,49,42,6
3788,49,43,1
3789,49,45,4
3790,49,48,1
3791,49,52,5
3792,49,9,1
3793,49,60,1
3794,49,62,1
3795,49,65,1
3796,49,66,3
3797,49,67,1
3798,49,69,3
3799,49,70,3
3800,49,71,1
3801,49,73,2
3802,49,76,1
3803,49,79,2
3804,49,80,4
3805,49,81,1
3806,49,83,1
3807,49,84,1
3808,49,14,1
3809,49,87,2
3810,49,89,2
3811,49,90,5
3812,49,91,2
3813,49,96,1
3814,49,16,3
3815,49,98,4
3816,49,99,2
3817,49,100,3
3818,49,101,3
3819,49,102,2
3820,49,103,1
3821,49,107,3
3822,49,108,1
3823,49,109,2
3824,49,112,2
3825,49,113,2
3826,49,114,2
3827,49,117,3
3828,49,118,2
3829,49,119,1
3830,49,121,1
3831,49,123,3
3832,49,125,2
3833,49,127,2
3834,50,128,2
3835,50,1,2
3836,50,133,1
3837,50,134,3
3838,50,129,1
3839,50,136,1
3840,50,139,1
3841,50,12,1
3842,50,141,1
3843,50,142,2
3844,50,16,1
3845,50,20,1
3846,50,22,2
3847,50,25,1
3848,50,26,13
3849,50,27,1
3850,50,30,2
3851,50,5,2
3852,50,32,6
3853,50,36,1
3854,50,37,3
3855,50,38,1
3856,50,31,2
3857,50,40,4
3858,50,41,1
3859,50,42,4
3860,50,7,2
3861,50,45,6
3862,50,46,2
3863,50,52,4
3864,50,54,1
3865,50,73,4
3866,50,57,1
3867,50,59,2
3868,50,60,2
3869,50,62,4
3870,50,63,1
3871,50,66,1
3872,50,67,3
3873,50,69,4
3874,50,70,13
3875,50,140,2
3876,50,74,1
3877,50,75,1
3878,50,79,1
3879,50,82,2
3880,50,83,1
3881,50,84,2
3882,50,14,3
3883,50,55,1
3884,50,88,1
3885,50,89,1
3886,50,91,2
3887,50,92,2
3888,50,94,6
3889,50,95,2
3890,50,96,3
3891,50,97,2
3892,50,98,10
3893,50,100,7
3894,50,101,11
3895,50,103,2
3896,50,104,1
3897,50,107,3
3898,50,108,3
3899,50,109,3
3900,50,110,2
3901,50,111,2
3902,50,114,2
3903,50,115,2
3904,50,117,2
3905,50,121,1
3906,50,122,1
3907,50,123,2
3908,50,124,2
3909,50,126,1
3910,50,127,2
3911,51,128,5
3912,51,130,3
3913,51,131,1
3914,51,4,1
3915,51,5,1
3916,51,6,2
3917,51,7,2
3918,51,136,4
3919,51,9,10
3920,51,10,2
3921,51,11,7
3922,51,140,1
3923,51,141,2
3924,51,14,1
3925,51,144,1
3926,51,19,2
3927,51,21,1
3928,51,22,2
3929,51,23,1
3930,51,137,3
3931,51,26,3
3932,51,27,2
3933,51,28,4
3934,51,29,1
3935,51,30,1
3936,51,32,2
3937,51,36,2
3938,51,134,3
3939,51,38,1
3940,51,40,2
3941,51,41,2
3942,51,42,7
3943,51,45,6
3944,51,47,2
3945,51,51,1
3946,51,52,1
3947,51,53,1
3948,51,54,1
3949,51,55,1
3950,51,56,1
3951,51,57,2
3952,51,60,2
3953,51,63,1
3954,51,65,2
3955,51,66,3
3956,51,67,2
3957,51,69,2
3958,51,70,4
3959,51,72,1
3960,51,73,3
3961,51,78,2
3962,51,79,1
3963,51,80,1
3964,51,81,1
3965,51,82,3
3966,51,83,2
3967,51,84,2
3968,51,86,1
3969,51,90,1
3970,51,91,2
3971,51,92,2
3972,51,94,4
3973,51,37,2
3974,51,3,1
3975,51,98,3
3976,51,100,3
3977,51,102,1
3978,51,103,4
3979,51,105,1
3980,51,107,4
3981,51,108,3
3982,51,109,1
3983,51,111,2
3984,51,114,2
3985,51,115,2
3986,51,119,2
3987,51,125,2
3988,51,127,1
3989,52,128,1
3990,52,129,2
3991,52,130,3
3992,52,131,2
3993,52,5,2
3994,52,134,4
3995,52,136,1
3996,52,9,1
3997,52,10,5
3998,52,11,1
3999,52,140,1
4000,52,141,1
4001,52,142,2
4002,52,143,2
4003,52,16,4
4004,52,17,2
4005,52,18,2
4006,52,19,1
4007,52,21,2
4008,52,22,2
4009,52,25,2
4010,52,26,1
4011,52,28,1
4012,52,29,2
4013,52,31,1
4014,52,32,5
4015,52,34,1
4016,52,37,1
4017,52,38,1
4018,52,40,1
4019,52,41,2
4020,52,42,4
4021,52,44,1
4022,52,45,5
4023,52,47,2
4024,52,49,1
4025,52,52,4
4026,52,54,2
4027,52,59,1
4028,52,66,2
4029,52,67,1
4030,52,69,2
4031,52,70,2
4032,52,15,2
4033,52,73,4
4034,52,74,2
4035,52,75,2
4036,52,76,2
4037,52,77,1
4038,52,80,1
4039,52,81,2
4040,52,83,1
4041,52,84,2
4042,52,87,2
4043,52,89,1
4044,52,90,2
4045,52,91,5
4046,52,92,1
4047,52,93,1
4048,52,95,2
4049,52,3,1
4050,52,144,2
4051,52,99,1
4052,52,100,1
4053,52,103,1
4054,52,105,4
4055,52,107,6
4056,52,108,1
4057,52,111,2
4058,52,112,2
4059,52,113,1
4060,52,114,1
4061,52,115,1
4062,52,116,2
4063,52,117,2
4064,52,121,1
4065,52,125,1
4066,52,126,1
4067,52,127,2
4068,53,1,1
4069,53,3,1
4070,53,5,4
4071,53,6,2
4072,53,7,1
4073,53,8,1
4074,53,9,2
4075,53,10,2
4076,53,14,3
4077,53,16,2
4078,53,17,1
4079,53,22,3
4080,53,23,4
4081,53,25,1
4082,53,26,7
4083,53,27,1
4084,53,28,2
4085,53,30,1
4086,53,31,1
4087,53,32,14
4088,53,34,2
4089,53,35,1
4090,53,36,1
4091,53,37,5
4092,53,41,4
4093,53,42,7
4094,53,43,1
4095,53,44,1
4096,53,45,9
4097,53,46,2
4098,53,49,1
4099,53,52,5
4100,53,53,1
4101,53,54,1
4102,53,59,2
4103,53,62,1
4104,53,66,2
4105,53,67,5
4106,53,69,3
4107,53,70,16
4108,53,72,1
4109,53,73,4
4110,53,74,2
4111,53,76,2
4112,53,77,1
4113,53,79,1
4114,53,80,1
4115,53,82,1
4116,53,83,5
4117,53,84,5
4118,53,85,3
4119,53,89,1
4120,53,90,4
4121,53,91,2
4122,53,92,2
4123,53,93,1
4124,53,94,9
4125,53,95,5
4126,53,96,2
4127,53,97,2
4128,53,98,19
4129,53,99,3
4130,53,100,6
4131,53,101,7
4132,53,102,1
4133,53,103,6
4134,53,104,2
4135,53,105,1
4136,53,107,8
4137,53,108,7
4138,53,109,2
4139,53,110,1
4140,53,111,1
4141,53,113,2
4142,53,114,5
4143,53,116,2
4144,53,117,2
4145,53,118,1
4146,53,121,1
4147,53,122,1
4148,53,123,1
4149,53,124,2
4150,53,125,3
4151,53,127,1
4152,53,128,3
4153,53,129,2
4154,53,130,3
4155,53,131,1
4156,53,134,5
4157,53,136,3
4158,53,137,1
4159,53,139,1
4160,53,140,3
4161,53,142,4
4162,53,143,1
4163,53,144,3
4164,54,128,4
4165,54,129,1
4166,54,131,4
4167,54,132,2
4168,54,5,1
4169,54,6,3
4170,54,135,1
4171,54,8,1
4172,54,9,5
4173,54,11,6
4174,54,140,1
4175,54,13,3
4176,54,142,2
4177,54,143,1
4178,54,16,3
4179,54,17,2
4180,54,18,1
4181,54,19,5
4182,54,20,1
4183,54,22,2
4184,54,23,2
4185,54,67,2
4186,54,25,1
4187,54,26,3
4188,54,28,3
4189,54,31,2
4190,54,32,2
4191,54,133,1
4192,54,36,2
4193,54,134,3
4194,54,39,2
4195,54,40,1
4196,54,41,2
4197,54,42,2
4198,54,45,6
4199,54,46,1
4200,54,47,1
4201,54,136,1
4202,54,51,1
4203,54,53,1
4204,54,137,2
4205,54,56,1
4206,54,59,4
4207,54,60,1
4208,54,61,3
4209,54,62,1
4210,54,139,2
4211,54,68,2
4212,54,69,5
4213,54,70,10
4214,54,71,1
4215,54,72,1
4216,54,73,2
4217,54,76,2
4218,54,77,1
4219,54,78,4
4220,54,81,1
4221,54,82,3
4222,54,84,1
4223,54,87,1
4224,54,90,2
4225,54,92,1
4226,54,37,2
4227,54,94,1
4228,54,95,4
4229,54,96,1
4230,54,98,8
4231,54,99,3
4232,54,100,4
4233,54,101,9
4234,54,103,4
4235,54,104,2
4236,54,105,5
4237,54,107,3
4238,54,108,3
4239,54,110,2
4240,54,111,6
4241,54,113,1
4242,54,114,3
4243,54,115,5
4244,54,116,3
4245,54,117,1
4246,54,121,4
4247,54,124,2
4248,54,127,1
4249,55,128,2
4250,55,3,1
4251,55,4,1
4252,55,5,1
4253,55,134,6
4254,55,7,3
4255,55,8,1
4256,55,137,5
4257,55,138,2
4258,55,139,3
4259,55,140,7
4260,55,141,3
4261,55,142,2
4262,55,15,1
4263,55,17,2
4264,55,18,3
4265,55,19,2
4266,55,23,1
4267,55,27,3
4268,55,28,2
4269,55,31,1
4270,55,32,3
4271,55,34,1
4272,55,37,3
4273,55,40,3
4274,55,41,4
4275,55,42,1
4276,55,45,6
4277,55,46,1
4278,55,47,1
4279,55,136,2
4280,55,10,2
4281,55,51,1
4282,55,52,2
4283,55,53,2
4284,55,54,2
4285,55,9,5
4286,55,56,1
4287,55,58,1
4288,55,59,2
4289,55,60,1
4290,55,61,1
4291,55,62,1
4292,55,64,1
4293,55,66,1
4294,55,67,2
4295,55,69,1
4296,55,73,1
4297,55,55,1
4298,55,76,2
4299,55,79,1
4300,55,11,1
4301,55,81,5
4302,55,82,1
4303,55,84,1
4304,55,86,2
4305,55,90,1
4306,55,91,2
4307,55,92,1
4308,55,94,1
4309,55,95,1
4310,55,98,1
4311,55,99,5
4312,55,100,4
4313,55,101,1
4314,55,102,1
4315,55,103,2
4316,55,105,2
4317,55,106,2
4318,55,107,10
4319,55,108,7
4320,55,109,1
4321,55,121,1
4322,56,128,4
4323,56,1,3
4324,56,2,2
4325,56,131,2
4326,56,132,3
4327,56,5,3
4328,56,134,2
4329,56,7,1
4330,56,136,3
4331,56,9,2
4332,56,11,2
4333,56,142,3
4334,56,15,1
4335,56,43,1
4336,56,18,2
4337,56,19,5
4338,56,20,1
4339,56,21,1
4340,56,23,1
4341,56,25,1
4342,56,26,1
4343,56,27,1
4344,56,28,1
4345,56,31,4
4346,56,32,2
4347,56,33,1
4348,56,34,1
4349,56,37,4
4350,56,49,1
4351,56,40,1
4352,56,41,1
4353,56,42,1
4354,56,135,1
4355,56,45,9
4356,56,46,2
4357,56,47,1
4358,56,8,1
4359,56,54,3
4360,56,55,4
4361,56,56,1
4362,56,59,2
4363,56,61,1
4364,56,66,2
4365,56,67,2
4366,56,69,2
4367,56,70,4
4368,56,73,4
4369,56,74,1
4370,56,75,2
4371,56,143,1
4372,56,77,5
4373,56,112,1
4374,56,79,2
4375,56,80,1
4376,56,81,1
4377,56,83,3
4378,56,88,2
4379,56,90,4
4380,56,91,3
4381,56,93,1
4382,56,94,1
4383,56,3,1
4384,56,97,2
4385,56,98,6
4386,56,101,3
4387,56,102,9
4388,56,103,1
4389,56,39,1
4390,56,109,1
4391,56,129,3
4392,56,111,2
4393,56,76,3
4394,56,114,2
4395,56,115,5
4396,56,117,3
4397,56,118,1
4398,56,119,3
4399,56,122,1
4400,56,123,1
4401,56,124,2
4402,56,125,1
4403,56,126,2
4404,56,127,5
4405,57,128,1
4406,57,129,1
4407,57,130,1
4408,57,131,2
4409,57,132,1
4410,57,5,5
4411,57,134,3
4412,57,7,1
4413,57,8,1
4414,57,137,2
4415,57,138,1
4416,57,139,1
4417,57,140,3
4418,57,141,3
4419,57,14,3
4420,57,15,1
4421,57,144,1
4422,57,17,1
4423,57,19,3
4424,57,22,2
4425,57,23,1
4426,57,26,1
4427,57,28,2
4428,57,29,1
4429,57,31,1
4430,57,32,3
4431,57,33,1
4432,57,91,1
4433,57,36,1
4434,57,37,1
4435,57,39,2
4436,57,40,2
4437,57,41,7
4438,57,42,6
4439,57,45,3
4440,57,47,1
4441,57,136,2
4442,57,52,1
4443,57,54,1
4444,57,55,2
4445,57,57,1
4446,57,58,1
4447,57,59,1
4448,57,60,1
4449,57,13,1
4450,57,62,2
4451,57,66,2
4452,57,11,1
4453,57,69,2
4454,57,70,1
4455,57,97,1
4456,57,76,1
4457,57,77,1
4458,57,79,1
4459,57,80,2
4460,57,83,1
4461,57,142,3
4462,57,87,1
4463,57,143,1
4464,57,93,1
4465,57,94,4
4466,57,95,1
4467,57,16,2
4468,57,98,2
4469,57,99,3
4470,57,100,5
4471,57,101,4
4472,57,102,1
4473,57,104,2
4474,57,105,1
4475,57,106,1
4476,57,107,6
4477,57,108,2
4478,57,112,1
4479,57,114,3
4480,57,115,2
4481,57,118,1
4482,57,119,1
4483,57,121,3
4484,57,124,2
4485,57,125,1
4486,57,126,1
4487,57,127,2
4488,58,129,3
4489,58,131,4
4490,58,132,2
4491,58,133,1
4492,58,136,2
4493,58,137,3
4494,58,138,3
4495,58,11,2
4496,58,141,2
4497,58,14,1
4498,58,17,1
4499,58,18,1
4500,58,25,1
4501,58,27,1
4502,58,28,2
4503,58,30,1
4504,58,31,1
4505,58,32,1
4506,58,34,2
4507,58,35,1
4508,58,37,2
4509,58,38,1
4510,58,41,1
4511,58,45,6
4512,58,142,1
4513,58,47,4
4514,58,53,1
4515,58,9,2
4516,58,61,1
4517,58,63,3
4518,58,66,1
4519,58,67,1
4520,58,68,1
4521,58,73,2
4522,58,74,4
4523,58,75,7
4524,58,76,6
4525,58,77,1
4526,58,78,1
4527,58,79,2
4528,58,85,1
4529,58,121,1
4530,58,89,3
4531,58,90,3
4532,58,91,2
4533,58,94,3
4534,58,98,1
4535,58,100,1
4536,58,102,3
4537,58,103,3
4538,58,104,1
4539,58,107,1
4540,58,110,1
4541,58,111,3
4542,58,113,2
4543,58,115,1
4544,58,117,2
4545,58,55,2
4546,58,125,1
4547,58,127,3
4548,59,128,1
4549,59,3,2
4550,59,132,1
4551,59,134,3
4552,59,8,1
4553,59,9,2
4554,59,138,2
4555,59,11,1
4556,59,141,2
4557,59,15,1
4558,59,16,1
4559,59,25,1
4560,59,26,1
4561,59,27,1
4562,59,28,3
4563,59,69,1
4564,59,6,1
4565,59,36,1
4566,59,37,2
4567,59,39,4
4568,59,41,1
4569,59,45,1
4570,59,47,2
4571,59,136,1
4572,59,10,1
4573,59,52,1
4574,59,53,1
4575,59,58,1
4576,59,59,2
4577,59,61,1
4578,59,62,3
4579,59,63,1
4580,59,66,1
4581,59,49,1
4582,59,71,1
4583,59,73,1
4584,59,77,1
4585,59,78,1
4586,59,79,3
4587,59,87,1
4588,59,88,1
4589,59,91,1
4590,59,93,1
4591,59,94,3
4592,59,95,1
4593,59,144,2
4594,59,98,1
4595,59,99,1
4596,59,100,1
4597,59,102,3
4598,59,103,1
4599,59,105,2
4600,59,106,1
4601,59,107,4
4602,59,108,3
4603,59,111,1
4604,59,112,1
4605,59,114,1
4606,59,119,1
4607,59,125,1
4608,60,3,1
4609,60,5,1
4610,60,6,1
4611,60,9,5
4612,60,10,3
4613,60,11,5
4614,60,13,2
4615,60,14,1
4616,60,16,6
4617,60,17,2
4618,60,18,2
4619,60,19,1
4620,60,20,2
4621,60,22,2
4622,60,23,1
4623,60,26,1
4624,60,28,3
4625,60,29,4
4626,60,30,1
4627,60,31,5
4628,60,32,8
4629,60,34,3
4630,60,37,3
4631,60,39,4
4632,60,40,3
4633,60,41,8
4634,60,42,8
4635,60,44,1
4636,60,45,9
4637,60,46,1
4638,60,47,8
4639,60,52,5
4640,60,53,1
4641,60,55,2
4642,60,56,1
4643,60,57,3
4644,60,60,1
4645,60,62,2
4646,60,63,1
4647,60,65,1
4648,60,66,3
4649,60,67,7
4650,60,68,3
4651,60,69,1
4652,60,70,2
4653,60,72,1
4654,60,73,10
4655,60,74,3
4656,60,76,1
4657,60,77,1
4658,60,78,2
4659,60,79,6
4660,60,80,2
4661,60,82,1
4662,60,83,1
4663,60,84,3
4664,60,85,2
4665,60,88,1
4666,60,89,2
4667,60,90,2
4668,60,91,1
4669,60,92,2
4670,60,93,3
4671,60,95,3
4672,60,98,5
4673,60,99,4
4674,60,100,4
4675,60,102,4
4676,60,103,1
4677,60,106,1
4678,60,107,2
4679,60,108,4
4680,60,109,6
4681,60,110,1
4682,60,111,4
4683,60,114,3
4684,60,115,4
4685,60,116,4
4686,60,118,1
4687,60,121,3
4688,60,125,3
4689,60,127,1
4690,60,128,2
4691,60,129,1
4692,60,130,2
4693,60,131,2
4694,60,133,2
4695,60,134,5
4696,60,135,2
4697,60,136,3
4698,60,137,1
4699,60,138,2
4700,60,139,5
4701,60,140,2
4702,60,141,5
4703,60,142,2
4704,61,2,1
4705,61,131,1
4706,61,132,1
4707,61,5,4
4708,61,134,2
4709,61,136,5
4710,61,9,1
4711,61,138,1
4712,61,11,1
4713,61,140,2
4714,61,14,2
4715,61,143,1
4716,61,16,1
4717,61,17,1
4718,61,19,1
4719,61,22,2
4720,61,23,1
4721,61,25,1
4722,61,29,1
4723,61,31,5
4724,61,34,2
4725,61,35,1
4726,61,36,1
4727,61,39,1
4728,61,40,1
4729,61,41,1
4730,61,42,1
4731,61,43,1
4732,61,45,8
4733,61,52,4
4734,61,53,1
4735,61,54,1
4736,61,56,1
4737,61,58,1
4738,61,59,2
4739,61,61,1
4740,61,66,1
4741,61,67,2
4742,61,69,5
4743,61,70,2
4744,61,73,3
4745,61,74,1
4746,61,75,1
4747,61,76,2
4748,61,80,2
4749,61,83,1
4750,61,84,1
4751,61,142,4
4752,61,86,1
4753,61,87,3
4754,61,88,1
4755,61,89,2
4756,61,90,2
4757,61,94,4
4758,61,95,1
4759,61,144,2
4760,61,99,2
4761,61,100,2
4762,61,102,4
4763,61,107,1
4764,61,108,2
4765,61,109,2
4766,61,110,1
4767,61,112,2
4768,61,113,2
